pt_date,pd_segment,tenor,odr_loan
2023-07-31,Digital_KPL,44,0
2023-07-31,Digital_KPL,117,0
2023-07-31,Digital_KPL,96,0
2023-07-31,Digital_EML,60,0
2023-07-31,Digital_KPL,36,0
2023-07-31,Digital_SPL,3,0.043190250149794024
2023-07-31,Digital_KPL,93,0
2023-07-31,Digital_KPL,54,0
2023-07-31,Digital_KPL,132,0
2023-07-31,Digital_KPL,166,0
2023-07-31,Digital_KPL,50,0
2023-07-31,Digital_KPL,61,0
2023-07-31,Digital_EAL,6,0.00021500752526338422
2023-07-31,Digital_KPL,34,0
2023-07-31,Digital_KPL,13,0
2023-07-31,Digital_KPL,33,0
2023-07-31,Digital_KPL,144,0
2023-07-31,Digital_KPL,71,0
2023-07-31,Digital_EML,21,0
2023-07-31,Digital_KPL,56,0
2023-07-31,Digital_KPL,29,0
2023-07-31,Digital_KPL,38,0
2023-07-31,Digital_KPL,142,0
2023-07-31,Digital_KPL,95,0
2023-07-31,Digital_KPL,153,0
2023-07-31,Digital_KPL,45,0
2023-07-31,Digital_KPL,156,0
2023-07-31,Digital_KPL,30,0
2023-07-31,Digital_EML,28,0
2023-07-31,Digital_KPL,80,0
2023-07-31,Digital_KPL,28,0
2023-07-31,Digital_SPL,12,0.07666662958884927
2023-07-31,Digital_BCL,6,0.09518721193279064
2023-07-31,Digital_KPL,83,0
2023-07-31,Digital_RCL,1,0
2023-07-31,Digital_KPL,17,0
2023-07-31,Digital_KPL,116,0
2023-07-31,Digital_KPL,53,0
2023-07-31,Digital_KPL,103,0
2023-07-31,Digital_KPL,85,0
